"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"1","0.000000","10.9.2.177","157.240.195.56","TLSv1.2","113","1","Application Data"
"2","1.258055","10.9.2.177","157.240.195.56","TLSv1.2","124","60","Application Data"
"3","1.559096","157.240.195.56","10.9.2.177","TLSv1.2","126","1","Application Data"
"4","1.612591","157.240.195.56","10.9.2.177","TLSv1.2","242","73","Application Data"
"5","1.640864","10.9.2.177","157.240.195.56","TLSv1.2","126","130","Application Data"
"6","25.560156","157.240.195.56","10.9.2.177","TCP","1434","261","443  >  56568 [ACK] Seq=261 Ack=202 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"7","25.560156","157.240.195.56","10.9.2.177","TLSv1.2","395","1641","Application Data, Application Data"
"8","25.639188","10.9.2.177","157.240.195.56","TLSv1.2","140","202","Application Data"
"9","25.658768","10.9.2.177","157.240.195.56","TLSv1.2","147","288","Application Data"
"10","25.698351","10.9.2.177","157.240.195.56","TLSv1.2","129","381","Application Data"
"11","25.930440","157.240.195.56","10.9.2.177","TLSv1.2","1076","1982","Application Data"
"12","25.931545","157.240.195.56","10.9.2.177","TLSv1.2","128","3004","Application Data"
"13","27.056746","157.240.195.56","10.9.2.177","TCP","1434","3078","443  >  56568 [ACK] Seq=3078 Ack=456 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"14","27.056746","157.240.195.56","10.9.2.177","TLSv1.2","169","4458","Application Data"
"15","27.122186","10.9.2.177","157.240.195.56","TLSv1.2","147","456","Application Data"
"16","27.371759","157.240.195.56","10.9.2.177","TCP","1434","4573","443  >  56568 [ACK] Seq=4573 Ack=549 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"17","27.371759","157.240.195.56","10.9.2.177","TLSv1.2","185","5953","Application Data"
"18","27.443435","10.9.2.177","157.240.195.56","TLSv1.2","147","549","Application Data"
"19","27.676358","157.240.195.56","10.9.2.177","TCP","1434","6084","443  >  56568 [ACK] Seq=6084 Ack=642 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"20","27.676358","157.240.195.56","10.9.2.177","TLSv1.2","287","7464","Application Data, Application Data"
"21","27.756864","10.9.2.177","157.240.195.56","TLSv1.2","147","642","Application Data"
"22","28.183542","157.240.195.56","10.9.2.177","TCP","1434","7697","443  >  56568 [ACK] Seq=7697 Ack=735 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"23","28.183542","157.240.195.56","10.9.2.177","TLSv1.2","319","9077","Application Data, Application Data"
"24","28.232007","157.240.195.56","10.9.2.177","TCP","1434","9342","443  >  56568 [ACK] Seq=9342 Ack=735 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"25","28.232007","157.240.195.56","10.9.2.177","TLSv1.2","230","10722","Application Data, Application Data"
"26","28.234709","157.240.195.56","10.9.2.177","TLSv1.2","206","10898","Application Data"
"27","28.262552","10.9.2.177","157.240.195.56","TLSv1.2","148","735","Application Data"
"28","28.272377","10.9.2.177","157.240.195.56","TLSv1.2","147","829","Application Data"
"29","28.465654","157.240.195.56","10.9.2.177","TLSv1.2","195","11050","Application Data"
"30","28.481756","157.240.195.56","10.9.2.177","TLSv1.2","1336","11191","Application Data"
"31","28.539625","10.9.2.177","157.240.195.56","TLSv1.2","154","922","Application Data"
"32","28.663852","157.240.195.56","10.9.2.177","TLSv1.2","195","12473","Application Data"
"33","28.678584","10.9.2.177","157.240.195.56","TLSv1.2","154","1022","Application Data"
"34","28.716063","157.240.195.56","10.9.2.177","TCP","1434","12614","443  >  56568 [ACK] Seq=12614 Ack=1022 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"35","28.716063","157.240.195.56","10.9.2.177","TLSv1.2","116","13994","Application Data"
"36","28.749818","157.240.195.56","10.9.2.177","TCP","1434","14056","443  >  56568 [ACK] Seq=14056 Ack=1122 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"37","28.749818","157.240.195.56","10.9.2.177","TLSv1.2","121","15436","Application Data"
"38","28.772779","10.9.2.177","157.240.195.56","TLSv1.2","162","1122","Application Data"
"39","28.815034","157.240.195.56","10.9.2.177","TLSv1.2","781","15503","Application Data"
"40","28.880528","10.9.2.177","157.240.195.56","TLSv1.2","150","1230","Application Data"
"41","28.897576","10.9.2.177","157.240.195.56","TLSv1.2","146","1326","Application Data"
"42","28.897634","10.9.2.177","157.240.195.56","TLSv1.2","148","1418","Application Data"
"43","28.897787","10.9.2.177","157.240.195.56","TLSv1.2","146","1512","Application Data"
"44","28.911020","10.9.2.177","157.240.195.56","TLSv1.2","129","1604","Application Data"
"45","28.911221","157.240.195.56","10.9.2.177","TLSv1.2","149","16230","Application Data"
"46","28.911295","10.9.2.177","157.240.195.56","TLSv1.2","129","1679","Application Data"
"47","28.921244","10.9.2.177","157.240.195.56","TLSv1.2","129","1754","Application Data"
"48","28.947712","10.9.2.177","157.240.195.56","TLSv1.2","129","1829","Application Data"
"49","28.948326","157.240.195.56","10.9.2.177","TCP","1434","16325","443  >  56568 [ACK] Seq=16325 Ack=1604 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"50","28.948326","157.240.195.56","10.9.2.177","TLSv1.2","100","17705","Application Data"
"51","28.966763","157.240.195.56","10.9.2.177","TLSv1.2","195","17751","Application Data"
"52","28.977269","10.9.2.177","157.240.195.56","TLSv1.2","154","1904","Application Data"
"53","29.013013","10.9.2.177","157.240.195.56","TLSv1.2","162","2004","Application Data"
"54","29.128165","10.9.2.177","157.240.195.56","TLSv1.2","150","2112","Application Data"
"55","29.141354","157.240.195.56","10.9.2.177","TLSv1.2","195","17892","Application Data"
"56","29.148694","157.240.195.56","10.9.2.177","TLSv1.2","149","18033","Application Data"
"57","29.165905","10.9.2.177","157.240.195.56","TLSv1.2","154","2208","Application Data"
"58","29.167719","157.240.195.56","10.9.2.177","TCP","1434","18128","443  >  56568 [ACK] Seq=18128 Ack=2112 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"59","29.167719","157.240.195.56","10.9.2.177","TLSv1.2","105","19508","Application Data"
"60","29.224553","157.240.195.56","10.9.2.177","TCP","1434","19559","443  >  56568 [ACK] Seq=19559 Ack=2308 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"61","29.225269","157.240.195.56","10.9.2.177","TLSv1.2","282","20939","Application Data, Application Data"
"62","29.348655","10.9.2.177","157.240.195.56","TLSv1.2","162","2308","Application Data"
"63","29.407720","10.9.2.177","157.240.195.56","TLSv1.2","150","2416","Application Data"
"64","29.424392","157.240.195.56","10.9.2.177","TLSv1.2","195","21167","Application Data"
"65","29.425708","10.9.2.177","157.240.195.56","TLSv1.2","154","2512","Application Data"
"66","29.484827","157.240.195.56","10.9.2.177","TLSv1.2","149","21308","Application Data"
"67","29.484827","157.240.195.56","10.9.2.177","TLSv1.2","1352","21403","Application Data"
"68","29.497420","10.9.2.177","157.240.195.56","TLSv1.2","147","2612","Application Data"
"69","29.608595","10.9.2.177","157.240.195.56","TLSv1.2","150","2705","Application Data"
"70","29.671882","157.240.195.56","10.9.2.177","TLSv1.2","195","22701","Application Data"
"71","29.726806","157.240.195.56","10.9.2.177","TLSv1.2","1384","22842","Application Data"
"72","29.734962","10.9.2.177","157.240.195.56","TLSv1.2","154","2801","Application Data"
"73","29.740334","10.9.2.177","157.240.195.56","TLSv1.2","162","2901","Application Data"
"74","29.768572","157.240.195.56","10.9.2.177","TCP","1434","24172","443  >  56568 [ACK] Seq=24172 Ack=2801 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"75","29.768572","157.240.195.56","10.9.2.177","TLSv1.2","185","25552","Application Data"
"76","29.875746","157.240.195.56","10.9.2.177","TLSv1.2","149","25683","Application Data"
"77","29.978433","10.9.2.177","157.240.195.56","TLSv1.2","147","3009","Application Data"
"78","30.008351","157.240.195.56","10.9.2.177","TLSv1.2","1400","25778","Application Data"
"79","30.015802","157.240.195.56","10.9.2.177","TLSv1.2","195","27124","Application Data"
"80","30.031418","10.9.2.177","157.240.195.56","TLSv1.2","154","3102","Application Data"
"81","30.144051","157.240.195.56","10.9.2.177","TCP","1434","27265","443  >  56568 [ACK] Seq=27265 Ack=3202 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"82","30.144051","157.240.195.56","10.9.2.177","TLSv1.2","121","28645","Application Data"
"83","30.164731","10.9.2.177","157.240.195.56","TLSv1.2","150","3202","Application Data"
"84","30.193961","10.9.2.177","157.240.195.56","TLSv1.2","162","3298","Application Data"
"85","30.209071","157.240.195.56","10.9.2.177","TLSv1.2","195","28712","Application Data"
"86","30.254600","10.9.2.177","157.240.195.56","TLSv1.2","154","3406","Application Data"
"87","30.261639","157.240.195.56","10.9.2.177","TCP","1434","28853","443  >  56568 [ACK] Seq=28853 Ack=3406 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"88","30.261639","157.240.195.56","10.9.2.177","TLSv1.2","68","30233","Application Data"
"89","30.327402","10.9.2.177","157.240.195.56","TLSv1.2","162","3506","Application Data"
"90","30.340984","157.240.195.56","10.9.2.177","TLSv1.2","149","30247","Application Data"
"91","30.375445","10.9.2.177","157.240.195.56","TLSv1.2","150","3614","Application Data"
"92","30.458655","157.240.195.56","10.9.2.177","TLSv1.2","195","30342","Application Data"
"93","30.462951","157.240.195.56","10.9.2.177","TLSv1.2","149","30483","Application Data"
"94","30.486714","10.9.2.177","157.240.195.56","TLSv1.2","154","3710","Application Data"
"95","30.507683","10.9.2.177","157.240.195.56","TLSv1.2","150","3810","Application Data"
"96","30.596649","157.240.195.56","10.9.2.177","TCP","1434","30578","443  >  56568 [ACK] Seq=30578 Ack=3906 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"97","30.596649","157.240.195.56","10.9.2.177","TLSv1.2","100","31958","Application Data"
"98","30.660217","10.9.2.177","157.240.195.56","TLSv1.2","147","3906","Application Data"
"99","30.771150","157.240.195.56","10.9.2.177","TLSv1.2","1368","32004","Application Data"
"100","30.833993","157.240.195.56","10.9.2.177","TLSv1.2","195","33318","Application Data"
"101","30.835855","10.9.2.177","157.240.195.56","TLSv1.2","150","3999","Application Data"
"102","30.843175","10.9.2.177","157.240.195.56","TLSv1.2","154","4095","Application Data"
"103","30.910188","157.240.195.56","10.9.2.177","TCP","1434","33459","443  >  56568 [ACK] Seq=33459 Ack=4195 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"104","30.910641","157.240.195.56","10.9.2.177","TLSv1.2","169","34839","Application Data"
"105","30.944079","10.9.2.177","157.240.195.56","TLSv1.2","162","4195","Application Data"
"106","31.004119","157.240.195.56","10.9.2.177","TLSv1.2","1288","34954","Application Data"
"107","31.038691","157.240.195.56","10.9.2.177","TLSv1.2","195","36188","Application Data"
"108","31.045729","10.9.2.177","157.240.195.56","TLSv1.2","154","4303","Application Data"
"109","31.079211","157.240.195.56","10.9.2.177","TLSv1.2","149","36329","Application Data"
"110","31.125038","10.9.2.177","157.240.195.56","TLSv1.2","147","4403","Application Data"
"111","31.189189","157.240.195.56","10.9.2.177","TLSv1.2","195","36424","Application Data"
"112","31.190450","10.9.2.177","157.240.195.56","TLSv1.2","154","4496","Application Data"
"113","31.225056","157.240.195.56","10.9.2.177","TCP","1434","36565","443  >  56568 [ACK] Seq=36565 Ack=4496 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"114","31.225056","157.240.195.56","10.9.2.177","TLSv1.2","68","37945","Application Data"
"115","31.280422","10.9.2.177","157.240.195.56","TLSv1.2","150","4596","Application Data"
"116","31.285677","157.240.195.56","10.9.2.177","TCP","1434","37959","443  >  56568 [ACK] Seq=37959 Ack=4596 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"117","31.285677","157.240.195.56","10.9.2.177","TLSv1.2","271","39339","Application Data, Application Data"
"118","31.322553","10.9.2.177","157.240.195.56","TLSv1.2","162","4692","Application Data"
"119","31.405987","157.240.195.56","10.9.2.177","TLSv1.2","195","39556","Application Data"
"120","31.413467","10.9.2.177","157.240.195.56","TLSv1.2","154","4800","Application Data"
"121","31.413765","10.9.2.177","157.240.195.56","TLSv1.2","150","4900","Application Data"
"122","31.460919","157.240.195.56","10.9.2.177","TLSv1.2","149","39697","Application Data"
"123","31.478468","157.240.195.56","10.9.2.177","TLSv1.2","1400","39792","Application Data"
"124","31.675135","157.240.195.56","10.9.2.177","TLSv1.2","195","41138","Application Data"
"125","31.704639","10.9.2.177","157.240.195.56","TLSv1.2","154","4996","Application Data"
"126","31.704783","10.9.2.177","157.240.195.56","TLSv1.2","150","5096","Application Data"
"127","31.727348","157.240.195.56","10.9.2.177","TLSv1.2","1288","41279","Application Data"
"128","31.730983","10.9.2.177","157.240.195.56","TLSv1.2","162","5192","Application Data"
"129","31.842019","157.240.195.56","10.9.2.177","TLSv1.2","1130","42513","Application Data"
"130","31.855112","10.9.2.177","157.240.195.56","TLSv1.2","146","5300","Application Data"
"131","31.857971","10.9.2.177","157.240.195.56","TLSv1.2","147","5392","Application Data"
"132","31.865805","10.9.2.177","157.240.195.56","TLSv1.2","146","5485","Application Data"
"133","31.865904","10.9.2.177","157.240.195.56","TLSv1.2","148","5577","Application Data"
"134","31.865957","10.9.2.177","157.240.195.56","TLSv1.2","146","5671","Application Data"
"135","31.865989","10.9.2.177","157.240.195.56","TLSv1.2","146","5763","Application Data"
"136","31.866016","10.9.2.177","157.240.195.56","TLSv1.2","148","5855","Application Data"
"137","31.866050","10.9.2.177","157.240.195.56","TLSv1.2","146","5949","Application Data"
"138","31.866087","10.9.2.177","157.240.195.56","TLSv1.2","148","6041","Application Data"
"139","31.866305","10.9.2.177","157.240.195.56","TLSv1.2","146","6135","Application Data"
"140","31.866335","10.9.2.177","157.240.195.56","TLSv1.2","148","6227","Application Data"
"141","31.866361","10.9.2.177","157.240.195.56","TLSv1.2","146","6321","Application Data"
"142","31.866388","10.9.2.177","157.240.195.56","TLSv1.2","146","6413","Application Data"
"143","31.866414","10.9.2.177","157.240.195.56","TLSv1.2","148","6505","Application Data"
"144","31.866441","10.9.2.177","157.240.195.56","TLSv1.2","146","6599","Application Data"
"145","31.866468","10.9.2.177","157.240.195.56","TLSv1.2","148","6691","Application Data"
"146","31.867112","157.240.195.56","10.9.2.177","TLSv1.2","149","43589","Application Data"
"147","31.958551","10.9.2.177","157.240.195.56","TLSv1.2","150","6785","Application Data"
"148","31.969920","157.240.195.56","10.9.2.177","TLSv1.2","1368","43684","Application Data"
"149","31.974800","157.240.195.56","10.9.2.177","TLSv1.2","195","44998","Application Data"
"150","31.989616","10.9.2.177","157.240.195.56","TLSv1.2","154","6881","Application Data"
"151","31.999804","157.240.195.56","10.9.2.177","TCP","1434","45139","443  >  56568 [ACK] Seq=45139 Ack=6785 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"152","31.999804","157.240.195.56","10.9.2.177","TLSv1.2","239","46519","Application Data, Application Data"
"153","32.021889","10.9.2.177","157.240.195.56","TLSv1.2","162","6981","Application Data"
"154","32.158542","157.240.195.56","10.9.2.177","TLSv1.2","149","46704","Application Data"
"155","32.180345","157.240.195.56","10.9.2.177","TLSv1.2","1384","46799","Application Data"
"156","32.208673","157.240.195.56","10.9.2.177","TLSv1.2","195","48129","Application Data"
"157","32.225715","157.240.195.56","10.9.2.177","TCP","1434","48270","443  >  56568 [ACK] Seq=48270 Ack=7089 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"158","32.225715","157.240.195.56","10.9.2.177","TLSv1.2","185","49650","Application Data"
"159","32.249562","10.9.2.177","157.240.195.56","TLSv1.2","154","7089","Application Data"
"160","32.371241","157.240.195.56","10.9.2.177","TLSv1.2","1368","49781","Application Data"
"161","32.398403","157.240.195.56","10.9.2.177","TLSv1.2","195","51095","Application Data"
"162","32.466673","10.9.2.177","157.240.195.56","TLSv1.2","154","7189","Application Data"
"163","32.556217","157.240.195.56","10.9.2.177","TLSv1.2","195","51236","Application Data"
"164","32.562311","10.9.2.177","157.240.195.56","TLSv1.2","154","7289","Application Data"
"165","32.607970","157.240.195.56","10.9.2.177","TLSv1.2","1336","51377","Application Data"
"166","32.730169","10.9.2.177","157.240.195.56","TLSv1.2","150","7389","Application Data"
"167","32.800351","157.240.195.56","10.9.2.177","TLSv1.2","195","52659","Application Data"
"168","32.806922","10.9.2.177","157.240.195.56","TLSv1.2","154","7485","Application Data"
"169","32.847559","157.240.195.56","10.9.2.177","TLSv1.2","1384","52800","Application Data"
"170","33.039080","157.240.195.56","10.9.2.177","TLSv1.2","195","54130","Application Data"
"171","33.157627","10.9.2.177","157.240.195.56","TLSv1.2","154","7585","Application Data"
"172","33.164959","157.240.195.56","10.9.2.177","TLSv1.2","1336","54271","Application Data"
"173","33.165992","10.9.2.177","157.240.195.56","TLSv1.2","147","7685","Application Data"
"174","33.193005","157.240.195.56","10.9.2.177","TCP","1434","55553","443  >  56568 [ACK] Seq=55553 Ack=7585 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"175","33.193005","157.240.195.56","10.9.2.177","TLSv1.2","319","56933","Application Data, Application Data"
"176","33.370045","157.240.195.56","10.9.2.177","TLSv1.2","195","57198","Application Data"
"177","33.378784","10.9.2.177","157.240.195.56","TLSv1.2","154","7778","Application Data"
"178","33.398863","157.240.195.56","10.9.2.177","TLSv1.2","1384","57339","Application Data"
"179","33.500727","10.9.2.177","157.240.195.56","TLSv1.2","150","7878","Application Data"
"180","33.593383","157.240.195.56","10.9.2.177","TLSv1.2","195","58669","Application Data"
"181","33.606241","10.9.2.177","157.240.195.56","TLSv1.2","154","7974","Application Data"
"182","33.680309","157.240.195.56","10.9.2.177","TLSv1.2","1416","58810","Application Data"
"183","33.862501","157.240.195.56","10.9.2.177","TLSv1.2","195","60172","Application Data"
"184","33.931043","10.9.2.177","157.240.195.56","TLSv1.2","154","8074","Application Data"
"185","34.000804","157.240.195.56","10.9.2.177","TLSv1.2","1336","60313","Application Data"
"186","34.116902","10.9.2.177","157.240.195.56","TLSv1.2","150","8174","Application Data"
"187","34.208379","157.240.195.56","10.9.2.177","TLSv1.2","195","61595","Application Data"
"188","34.215001","10.9.2.177","157.240.195.56","TLSv1.2","154","8270","Application Data"
"189","34.250734","157.240.195.56","10.9.2.177","TLSv1.2","1352","61736","Application Data"
"190","34.450059","157.240.195.56","10.9.2.177","TLSv1.2","195","63034","Application Data"
"191","34.477019","10.9.2.177","157.240.195.56","TLSv1.2","154","8370","Application Data"
"192","34.479507","10.9.2.177","157.240.195.56","TLSv1.2","150","8470","Application Data"
"193","34.564006","157.240.195.56","10.9.2.177","TLSv1.2","1336","63175","Application Data"
"194","34.741791","157.240.195.56","10.9.2.177","TLSv1.2","195","64457","Application Data"
"195","34.743866","10.9.2.177","157.240.195.56","TLSv1.2","154","8566","Application Data"
"196","34.804985","157.240.195.56","10.9.2.177","TCP","1434","64598","443  >  56568 [ACK] Seq=64598 Ack=8666 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"197","34.804985","157.240.195.56","10.9.2.177","TLSv1.2","132","65978","Application Data"
"198","34.847875","10.9.2.177","157.240.195.56","TLSv1.2","147","8666","Application Data"
"199","34.857281","157.240.195.56","10.9.2.177","TLSv1.2","640","66056","Application Data"
"200","34.868605","10.9.2.177","157.240.195.56","TLSv1.2","146","8759","Application Data"
"201","34.884474","10.9.2.177","157.240.195.56","TLSv1.2","146","8851","Application Data"
"202","34.884715","10.9.2.177","157.240.195.56","TLSv1.2","148","8943","Application Data"
"203","34.884817","10.9.2.177","157.240.195.56","TLSv1.2","146","9037","Application Data"
"204","34.884922","10.9.2.177","157.240.195.56","TLSv1.2","148","9129","Application Data"
"205","34.884994","10.9.2.177","157.240.195.56","TLSv1.2","146","9223","Application Data"
"206","34.885095","10.9.2.177","157.240.195.56","TLSv1.2","148","9315","Application Data"
"207","34.885210","10.9.2.177","157.240.195.56","TLSv1.2","146","9409","Application Data"
"208","34.987435","157.240.195.56","10.9.2.177","TLSv1.2","195","66642","Application Data"
"209","35.046976","157.240.195.56","10.9.2.177","TCP","1434","66783","443  >  56568 [ACK] Seq=66783 Ack=9501 Win=1512 Len=1380 [TCP segment of a reassembled PDU]"
"210","35.046976","157.240.195.56","10.9.2.177","TLSv1.2","68","68163","Application Data"
"211","35.061637","10.9.2.177","157.240.195.56","TLSv1.2","154","9501","Application Data"
"212","35.291150","157.240.195.56","10.9.2.177","TLSv1.2","1416","68177","Application Data"
"213","35.303311","157.240.195.56","10.9.2.177","TLSv1.2","195","69539","Application Data"
"214","35.312102","10.9.2.177","157.240.195.56","TLSv1.2","154","9601","Application Data"
